process_id,task_count,process_name,start_time,end_time,workflow_size
291532,1,检测下线违规定时任务-2-20250924084000795,2025-09-24 08:40:01,2025-09-24 08:40:01,small
291070,21,circ_ods_circgf_incr_cmds_320000_江苏_并行-1-20250924050143674,2025-09-24 05:01:44,2025-09-24 05:10:44,medium
290804,21,east_ods_eastjt_cs_340000_安徽-1-20250924034638754,2025-09-24 03:46:39,2025-09-24 03:51:02,medium
293259,40,保单登记多批次调度_450000_广西-3-20250925025000241,2025-09-25 02:50:00,2025-09-25 04:28:34,large
293625,1,east_ods_eastjt_reinsure_420000_湖北-1-20250925040740510,2025-09-25 04:07:41,2025-09-25 04:07:42,small
290683,13,east_eastjt_ods_return_130000_河北-1-20250924030655126,2025-09-24 03:06:55,2025-09-24 03:09:13,medium
291436,19,circ_circgf_circgf_end_updte_130000_河北-1-20250924075524503,2025-09-24 07:55:25,2025-09-24 08:06:13,medium
290572,40,保单登记多批次调度_140000_山西-3-20250924025001232,2025-09-24 02:50:01,2025-09-24 04:27:56,large
294320,28,CIRC_PI【所有模块(36)_数据加工】(510000_四川)-1-20250925100601884,2025-09-25 10:06:03,2025-09-25 10:19:22,medium
293009,35,circ_ods_circgf_cont_v8_650000_新疆_多批次_并行-2-20250924165818408,2025-09-24 16:58:19,2025-09-24 17:04:00,large
291263,61,circ_ods_circgf_agent_140000_山西_并行-2-20250924061508432,2025-09-24 06:15:09,2025-09-24 06:51:09,large
291947,38,east_ods_eastjt_acc_410000_河南-2-20250924112815888,2025-09-24 11:28:16,2025-09-24 11:39:02,large
291944,38,east_ods_eastjt_acc_210200_大连-2-20250924112811535,2025-09-24 11:28:12,2025-09-24 11:37:37,large
290644,15,east_ods_eastjt_incr_cmds_140000_山西-1-20250924030224088,2025-09-24 03:02:25,2025-09-24 03:06:46,medium
294112,23,circ_ods_circgf_cont_v8_430000_湖南_并行-2-20250925074501610,2025-09-25 07:45:02,2025-09-25 08:01:00,medium
292681,42,circ_circ_jt_his_del-1-20250924160118907,2025-09-24 16:01:19,2025-09-24 16:01:23,large
291073,21,circ_ods_circgf_incr_cmds_370200_青岛_并行-1-20250924050143683,2025-09-24 05:01:44,2025-09-24 05:08:38,medium
291658,15,保单登记多批次调度_310000_上海-3-20250924111001809,2025-09-24 13:09:50,2025-09-24 13:10:41,medium
293759,30,circ_ods_circgf_incr_trans_range_370200_青岛_并行-1-20250925043741584,2025-09-25 04:37:42,2025-09-25 04:56:25,medium
293232,15,CIRCCISGF_Job_【数据校验】(530000_云南)-1-20250925022015801,2025-09-25 02:20:17,2025-09-25 02:26:06,medium
290615,20,east_ods_eastjt_incr_trans_range_120000_天津-1-20250924025002491,2025-09-24 02:50:03,2025-09-24 03:01:22,medium
291018,49,保单登记股份增量正式报送调度_850000_西藏-6-20250924043501089,2025-09-24 04:35:01,2025-09-24 08:25:21,large
293236,15,CIRCCISGF_Job_【数据校验】(140000_山西)-1-20250925022104997,2025-09-25 02:21:06,2025-09-25 02:26:25,medium
294397,2,大病四级月报总调度_520000_贵州-1-20250925140000886,2025-09-25 14:00:01,2025-09-25 14:01:03,small
293826,28,circ_circgf_ods_return_140000_山西-2-20250925051154658,2025-09-25 05:11:55,2025-09-25 05:18:23,medium
291220,23,circ_ods_circgf_cont_v8_370000_山东_并行-2-20250924054127324,2025-09-24 05:41:28,2025-09-24 05:55:51,medium
293367,13,east_eastjt_ods_return_360000_江西-1-20250925030714054,2025-09-25 03:07:14,2025-09-25 03:09:39,medium
291851,22,east_ods_eastjt_cs_410000_河南-1-20250924112344859,2025-09-24 11:23:45,2025-09-24 11:28:11,medium
291606,28,CIRC_PI【所有模块(36)_数据加工】(410000_河南)-1-20250924100722343,2025-09-24 10:07:23,2025-09-24 10:19:26,medium
291199,65,circ_ods_circgf_claim_650000_新疆_并行-1-20250924053136746,2025-09-24 05:31:38,2025-09-24 06:14:54,large
293373,13,east_eastjt_ods_return_110000_北京-1-20250925030714126,2025-09-25 03:07:14,2025-09-25 03:09:39,medium
294280,3,CIRC_PI【交易表_数据加工_stage1】(130000_河北)-1-20250925100140116,2025-09-25 10:01:41,2025-09-25 10:04:30,small
290671,13,east_eastjt_ods_return_330200_宁波-1-20250924030654596,2025-09-24 03:06:55,2025-09-24 03:09:16,medium
294392,2,大病四级月报总调度_620000_甘肃-1-20250925140000819,2025-09-25 14:00:02,2025-09-25 14:00:53,small
291861,23,east_ods_eastjt_cs_230000_黑龙江-1-20250924112346497,2025-09-24 11:23:47,2025-09-24 11:28:00,medium
292815,33,circ_ods_circgf_claim_440200_深圳_多批次_并行-1-20250924163040187,2025-09-24 16:30:41,2025-09-24 16:30:49,large
293500,45,east_ods_eastjt_claim_660000_重庆-1-20250925033508184,2025-09-25 03:35:09,2025-09-25 03:46:47,large
294101,57,circ_ods_circgf_cont_other_150000_内蒙_并行-1-20250925074002543,2025-09-25 07:40:03,2025-09-25 08:04:56,large
293618,1,east_ods_eastjt_reinsure_450000_广西-1-20250925040650313,2025-09-25 04:06:51,2025-09-25 04:06:52,small
294121,57,circ_ods_circgf_cont_other_230000_黑龙江_并行-1-20250925074922443,2025-09-25 07:49:23,2025-09-25 08:05:35,large
292992,35,circ_ods_circgf_cont_v8_370200_青岛_多批次_并行-2-20250924165402080,2025-09-24 16:54:02,2025-09-24 17:00:04,large
291371,23,circ_ods_circgf_cont_v8_520000_贵州_并行-2-20250924072930850,2025-09-24 07:29:31,2025-09-24 07:38:49,medium
294151,1,circ_ods_circgf_reinsure_630000_青海-1-20250925080113531,2025-09-25 08:01:15,2025-09-25 08:01:17,small
294509,11,cis_prep_circ_data_mrep_x_360000_江西-1-20250925140114061,2025-09-25 14:01:14,2025-09-25 14:02:47,medium
293503,45,east_ods_eastjt_claim_420000_湖北-1-20250925033537361,2025-09-25 03:35:38,2025-09-25 03:46:26,large
292924,26,circ_ods_circgf_agent_130000_河北_多批次_并行-4-20250924164101051,2025-09-24 16:41:02,2025-09-24 16:41:09,medium
292889,19,circ_ods_circgf_cs_130000_河北_多批次_并行-1-20250924163759009,2025-09-24 16:37:59,2025-09-24 16:40:39,medium
290663,13,east_eastjt_ods_return_210200_大连-1-20250924030654575,2025-09-24 03:06:55,2025-09-24 03:09:20,medium
294437,2,大病四级月报总调度_660000_重庆-1-20250925140001251,2025-09-25 14:00:02,2025-09-25 14:01:03,small
293083,42,circ_circgf2_circ_gf_cur-1-20250924180002683,2025-09-24 18:00:03,2025-09-24 18:04:27,large
291344,1,circ_ods_circgf_reinsure_440000_广东-1-20250924071720757,2025-09-24 07:17:21,2025-09-24 07:17:23,small
294095,57,circ_ods_circgf_cont_other_630000_青海_并行-1-20250925073732287,2025-09-25 07:37:33,2025-09-25 08:01:08,large
294181,1,circ_ods_circgf_reinsure_370200_青岛-1-20250925080723709,2025-09-25 08:07:24,2025-09-25 08:07:26,small
291358,23,circ_ods_circgf_cont_v8_340000_安徽_并行-2-20250924072421829,2025-09-24 07:24:22,2025-09-24 07:35:49,medium
291785,13,east_eastjt_ods_return_150000_内蒙-1-20250924112119465,2025-09-24 11:21:20,2025-09-24 11:23:35,medium
291116,28,circ_circgf_ods_return_410000_河南-2-20250924050914640,2025-09-24 05:09:15,2025-09-24 05:16:31,medium
292871,28,circ_circgf_ods_return_660000_重庆_多批次_并行-5-20250924163659042,2025-09-24 16:37:00,2025-09-24 16:40:22,medium
294512,1,商版B集群活跃master、worker数统计-2-20250925142000928,2025-09-25 14:20:01,2025-09-25 14:20:14,small
293624,19,east_eastjt_eastjt_end_updte_350000_福建-1-20250925040731501,2025-09-25 04:07:32,2025-09-25 04:13:18,medium
292844,19,circ_ods_circgf_cs_350000_福建_多批次_并行-1-20250924163404012,2025-09-24 16:34:05,2025-09-24 16:38:09,medium
293563,51,east_ods_eastjt_acc_320000_江苏-2-20250925035039211,2025-09-25 03:50:40,2025-09-25 04:16:10,large
292708,30,circ_ods_circgf_incr_trans_range_150000_内蒙_多批次_并行-1-20250924160217831,2025-09-24 16:02:19,2025-09-24 16:13:41,medium
290777,45,east_ods_eastjt_claim_140000_山西-1-20250924033358205,2025-09-24 03:33:59,2025-09-24 03:46:34,large
290973,15,east_eastjt_eastjt_end_36_220000_吉林-1-20250924042725484,2025-09-24 04:27:26,2025-09-24 04:27:56,medium
290606,20,east_ods_eastjt_incr_trans_range_520000_贵州-1-20250924025002012,2025-09-24 02:50:02,2025-09-24 03:01:23,medium
293957,61,circ_ods_circgf_agent_150000_内蒙_并行-2-20250925061538139,2025-09-25 06:15:38,2025-09-25 06:46:45,large
291183,65,circ_ods_circgf_claim_850000_西藏_并行-2-20250924052857279,2025-09-24 05:28:58,2025-09-24 06:11:20,large
290853,51,east_ods_eastjt_acc_370200_青岛-2-20250924035119313,2025-09-24 03:51:20,2025-09-24 04:07:11,large
291405,23,circ_ods_circgf_cont_v8_430000_湖南_并行-2-20250924074041893,2025-09-24 07:40:43,2025-09-24 07:52:16,medium
291663,20,east_ods_eastjt_incr_trans_range_220000_吉林-1-20250924111015834,2025-09-24 11:10:16,2025-09-24 11:13:43,medium
293838,28,circ_circgf_ods_return_210000_辽宁-2-20250925051224764,2025-09-25 05:12:26,2025-09-25 05:18:23,medium
293566,51,east_ods_eastjt_acc_140000_山西-2-20250925035040200,2025-09-25 03:50:41,2025-09-25 04:04:28,large
293335,15,east_ods_eastjt_incr_cmds_430000_湖南-1-20250925030302951,2025-09-25 03:03:04,2025-09-25 03:07:32,medium
291474,19,circ_circgf_circgf_end_updte_350000_福建-1-20250924080114965,2025-09-24 08:01:15,2025-09-24 08:08:59,medium
290736,34,east_ods_eastjt_cont_jt_330200_宁波-1-20250924031736614,2025-09-24 03:17:37,2025-09-24 03:33:57,large
290448,21,ODS数据同步_1(最新)-5-20250924010000732,2025-09-24 01:00:01,2025-09-24 01:13:34,medium
293193,15,CIRCCISGF_Job_【数据加工】(370200_青岛）-1-20250925020244007,2025-09-25 02:02:44,2025-09-25 02:22:34,medium
291879,33,east_ods_eastjt_claim_210000_辽宁-1-20250924112355873,2025-09-24 11:23:57,2025-09-24 11:24:03,large
290815,21,east_ods_eastjt_cs_640000_宁夏-1-20250924034639765,2025-09-24 03:46:40,2025-09-24 03:50:52,medium
294568,1,商版B集群活跃master、worker数统计-2-20250925171000910,2025-09-25 17:10:01,2025-09-25 17:10:04,small
290934,19,east_eastjt_eastjt_end_updte_420000_湖北-1-20250924040911899,2025-09-24 04:09:12,2025-09-24 04:13:51,medium
290959,15,east_eastjt_eastjt_end_36_430000_湖南-1-20250924042724926,2025-09-24 04:27:25,2025-09-24 04:27:56,medium
290730,34,east_ods_eastjt_cont_jt_220000_吉林-1-20250924031727143,2025-09-24 03:17:27,2025-09-24 03:34:35,large
292909,1,检测下线违规定时任务-2-20250924164000128,2025-09-24 16:40:00,2025-09-24 16:40:00,small
294440,8,cis_proc_item_data_mrep_X_450000_广西-1-20250925140001747,2025-09-25 14:00:02,2025-09-25 14:00:31,small
293798,21,circ_ods_circgf_incr_cmds_130000_河北_并行-1-20250925050353766,2025-09-25 05:03:55,2025-09-25 05:16:49,medium
293321,20,east_ods_eastjt_incr_trans_range_610000_陕西-1-20250925025001942,2025-09-25 02:50:03,2025-09-25 03:01:48,medium
292831,33,circ_ods_circgf_claim_220000_吉林_多批次_并行-1-20250924163111215,2025-09-24 16:31:11,2025-09-24 16:31:20,large
291713,15,保单登记多批次调度_640000_宁夏-3-20250924111124224,2025-09-24 13:09:51,2025-09-24 13:10:53,medium
294002,61,circ_ods_circgf_acc_330000_浙江_并行-3-20250925064649329,2025-09-25 06:46:50,2025-09-25 08:03:38,large
292050,1,商版B集群活跃master、worker数统计-2-20250924124000462,2025-09-24 12:40:00,2025-09-24 12:40:04,small
290502,15,CIRCCISGF_Job_【数据校验】(410000_河南)-1-20250924021913902,2025-09-24 02:19:15,2025-09-24 02:22:55,medium
293082,1,检测下线违规定时任务-2-20250924180000780,2025-09-24 18:00:01,2025-09-24 18:00:01,small
293924,65,circ_ods_circgf_claim_150000_内蒙_并行-1-20250925053406978,2025-09-25 05:34:08,2025-09-25 06:15:28,large
290844,51,east_ods_eastjt_acc_340000_安徽-2-20250924035109766,2025-09-24 03:51:10,2025-09-24 04:05:44,large
290944,1,east_ods_eastjt_reinsure_320000_江苏-1-20250924041740919,2025-09-24 04:17:42,2025-09-24 04:17:42,small
292983,37,circ_ods_circgf_cont_dx_350000_福建_多批次_并行-1-20250924165228106,2025-09-24 16:52:28,2025-09-24 17:00:37,large
291254,61,circ_ods_circgf_agent_150000_内蒙_并行-2-20250924061147941,2025-09-24 06:11:48,2025-09-24 06:41:40,large
291829,33,east_ods_eastjt_claim_360000_江西-1-20250924112334846,2025-09-24 11:23:35,2025-09-24 11:23:41,large
293930,1,商版B集群活跃master、worker数统计-2-20250925054000935,2025-09-25 05:40:01,2025-09-25 05:40:04,small
293600,19,east_eastjt_eastjt_end_updte_120000_天津-1-20250925040412279,2025-09-25 04:04:13,2025-09-25 04:10:58,medium
293970,61,circ_ods_circgf_agent_120000_天津_并行-3-20250925061647910,2025-09-25 06:16:48,2025-09-25 06:47:41,large
294283,3,CIRC_PI【交易表_数据加工_stage1】(440200_深圳)-1-20250925100140156,2025-09-25 10:01:41,2025-09-25 10:04:30,small
293141,1,商版B集群活跃master、worker数统计-2-20250924232000673,2025-09-24 23:20:01,2025-09-24 23:20:09,small
293022,15,circ_circjt1_his_cur_trunc_all-11-20250924170000705,2025-09-24 17:00:01,2025-09-24 17:04:56,medium
294481,6,cis_prep_circ_data_mrep_x_210000_辽宁-2-20250925140042188,2025-09-25 14:00:43,2025-09-25 14:01:02,small
293537,21,east_ods_eastjt_cs_410000_河南-1-20250925034658349,2025-09-25 03:46:59,2025-09-25 03:51:41,medium
291216,61,circ_ods_circgf_agent_320000_江苏_并行-2-20250924053336753,2025-09-24 05:33:37,2025-09-24 06:13:10,large
293425,38,east_ods_eastjt_agent_620000_甘肃-1-20250925031026043,2025-09-25 03:10:26,2025-09-25 03:18:48,large
290881,1,east_ods_eastjt_reinsure_110000_北京-1-20250924040441359,2025-09-24 04:04:42,2025-09-24 04:04:44,small
291974,19,east_eastjt_eastjt_end_updte_360000_江西-1-20250924113648940,2025-09-24 11:36:49,2025-09-24 11:42:31,medium
294451,8,cis_proc_item_data_mrep_X_310000_上海-1-20250925140001821,2025-09-25 14:00:02,2025-09-25 14:00:28,small
293408,38,east_ods_eastjt_agent_110000_北京-1-20250925030945155,2025-09-25 03:09:46,2025-09-25 03:17:21,large
293510,45,east_ods_eastjt_claim_310000_上海-1-20250925033947215,2025-09-25 03:39:48,2025-09-25 03:47:35,large
290648,15,east_ods_eastjt_incr_cmds_650000_新疆-1-20250924030224105,2025-09-24 03:02:25,2025-09-24 03:06:47,medium
293078,1,商版B集群活跃master、worker数统计-2-20250924174000562,2025-09-24 17:40:01,2025-09-24 17:40:03,small
294004,61,circ_ods_circgf_acc_640000_宁夏_并行-3-20250925064700336,2025-09-25 06:47:01,2025-09-25 07:15:33,large
294235,15,circ_circgf_circgf_end_36_150000_内蒙-1-20250925082957896,2025-09-25 08:29:58,2025-09-25 08:32:17,medium
291873,33,east_ods_eastjt_claim_220000_吉林-1-20250924112351865,2025-09-24 11:23:52,2025-09-24 11:24:01,large
294012,61,circ_ods_circgf_acc_350000_福建_并行-3-20250925064849106,2025-09-25 06:48:49,2025-09-25 07:23:44,large
293533,21,east_ods_eastjt_cs_660000_重庆-1-20250925034649182,2025-09-25 03:46:50,2025-09-25 03:50:39,medium
290793,45,east_ods_eastjt_claim_330000_浙江-1-20250924033627231,2025-09-24 03:36:28,2025-09-24 03:48:03,large
294332,28,CIRC_PI【所有模块(36)_数据加工】(530000_云南)-1-20250925100601967,2025-09-25 10:06:02,2025-09-25 10:18:26,medium
292963,37,circ_ods_circgf_cont_dx_620000_甘肃_多批次_并行-1-20250924164602102,2025-09-24 16:46:03,2025-09-24 16:52:50,large
291924,23,east_ods_eastjt_cs_370000_山东-1-20250924112418891,2025-09-24 11:24:19,2025-09-24 11:28:26,medium
291795,26,east_ods_eastjt_agent_640000_宁夏-1-20250924112308921,2025-09-24 11:23:10,2025-09-24 11:23:18,medium
290968,15,east_eastjt_eastjt_end_36_650000_新疆-1-20250924042725469,2025-09-24 04:27:26,2025-09-24 04:27:56,medium
290394,7,circ_proc_m_checkkpi_15-21-3-20250923193001047,2025-09-23 19:30:02,2025-09-23 19:30:21,small
294342,28,CIRC_PI【所有模块(36)_数据加工】(220000_吉林)-1-20250925100602202,2025-09-25 10:06:03,2025-09-25 10:18:06,medium
291678,20,east_ods_eastjt_incr_trans_range_330200_宁波-1-20250924111024837,2025-09-24 11:10:26,2025-09-24 11:14:30,medium
293825,28,circ_circgf_ods_return_350000_福建-2-20250925051154658,2025-09-25 05:11:55,2025-09-25 05:18:11,medium
292800,19,circ_ods_circgf_cs_460000_海南_多批次_并行-1-20250924162951240,2025-09-24 16:29:52,2025-09-24 16:34:17,medium
291239,61,circ_ods_circgf_agent_610000_陕西_并行-2-20250924061017961,2025-09-24 06:10:19,2025-09-24 06:39:59,large
292054,1,检测下线违规定时任务-2-20250924130000980,2025-09-24 13:00:01,2025-09-24 13:00:01,small
294353,1,检测下线违规定时任务-2-20250925102000744,2025-09-25 10:20:01,2025-09-25 10:20:01,small
291328,33,circ_ods_circgf_cont_dx_650000_新疆_并行-1-20250924071240268,2025-09-24 07:12:41,2025-09-24 07:27:59,large
292720,21,circ_ods_circgf_incr_cmds_340000_安徽_多批次_并行-1-20250924161826195,2025-09-24 16:18:26,2025-09-24 16:28:02,medium
290907,19,east_eastjt_eastjt_end_updte_430000_湖南-1-20250924040621867,2025-09-24 04:06:22,2025-09-24 04:12:50,medium
294192,19,circ_circgf_circgf_end_updte_420000_湖北-1-20250925081024661,2025-09-25 08:10:25,2025-09-25 08:17:07,medium
292016,19,east_eastjt_eastjt_end_updte_140000_山西-1-20250924113902945,2025-09-24 11:39:03,2025-09-24 11:44:25,medium
291541,1,商版B集群活跃master、worker数统计-2-20250924093000392,2025-09-24 09:30:00,2025-09-24 09:30:03,small
293299,20,east_ods_eastjt_incr_trans_range_370200_青岛-1-20250925025001108,2025-09-25 02:50:01,2025-09-25 03:01:48,medium
294045,1,circ_ods_circgf_reinsure_410000_河南-1-20250925071750196,2025-09-25 07:17:51,2025-09-25 07:17:52,small
290746,34,east_ods_eastjt_cont_jt_120000_天津-1-20250924031737634,2025-09-24 03:17:38,2025-09-24 03:33:33,large
291981,1,east_ods_eastjt_reinsure_440200_深圳-1-20250924113731973,2025-09-24 11:37:32,2025-09-24 11:37:33,small
291383,33,circ_ods_circgf_cont_dx_420000_湖北_并行-1-20250924073330836,2025-09-24 07:33:31,2025-09-24 07:47:28,large
291051,30,circ_ods_circgf_incr_trans_range_340000_安徽_并行-1-20250924043741997,2025-09-24 04:37:43,2025-09-24 04:57:13,medium
290656,13,east_eastjt_ods_return_330000_浙江-1-20250924030654087,2025-09-24 03:06:54,2025-09-24 03:09:11,medium
293801,21,circ_ods_circgf_incr_cmds_110000_北京_并行-1-20250925050353773,2025-09-25 05:03:55,2025-09-25 05:12:15,medium
294172,19,circ_circgf_circgf_end_updte_230000_黑龙江-1-20250925080554462,2025-09-25 08:05:55,2025-09-25 08:14:21,medium
290801,21,east_ods_eastjt_cs_350200_厦门-1-20250924034638289,2025-09-24 03:46:38,2025-09-24 03:51:06,medium
290724,38,east_ods_eastjt_agent_440000_广东-1-20250924030935597,2025-09-24 03:09:36,2025-09-24 03:18:06,large
292919,33,circ_ods_circgf_claim_360000_江西_多批次_并行-1-20250924164035031,2025-09-24 16:40:35,2025-09-24 16:40:44,large
292911,28,circ_circgf_ods_return_430000_湖南_多批次_并行-4-20250924164005288,2025-09-24 16:40:06,2025-09-24 16:42:41,medium
292752,21,circ_ods_circgf_incr_cmds_510000_四川_多批次_并行-1-20250924161834877,2025-09-24 16:18:36,2025-09-24 16:39:05,medium
291340,33,circ_ods_circgf_cont_dx_210000_辽宁_并行-1-20250924071630813,2025-09-24 07:16:31,2025-09-24 07:32:55,large
292929,19,circ_ods_circgf_cs_510000_四川_多批次_并行-1-20250924164207101,2025-09-24 16:42:08,2025-09-24 16:44:00,medium
291045,30,circ_ods_circgf_incr_trans_range_140000_山西_并行-1-20250924043741979,2025-09-24 04:37:43,2025-09-24 04:58:35,medium
292943,28,circ_circgf_ods_return_440000_广东_多批次_并行-4-20250924164402111,2025-09-24 16:44:03,2025-09-24 16:47:19,medium
290380,1,检测下线违规定时任务-2-20250923184000192,2025-09-23 18:40:00,2025-09-23 18:40:01,small
294246,1,检测下线违规定时任务-2-20250925090000118,2025-09-25 09:00:00,2025-09-25 09:00:01,small
293941,57,circ_ods_circgf_cont_other_320000_江苏_并行-1-20250925060027861,2025-09-25 06:00:28,2025-09-25 06:24:28,large
291209,65,circ_ods_circgf_claim_450000_广西_并行-1-20250924053207258,2025-09-24 05:32:08,2025-09-24 06:17:44,large
290454,1,检测下线违规定时任务-2-20250924014000547,2025-09-24 01:40:01,2025-09-24 01:40:01,small
293987,1,检测下线违规定时任务-2-20250925064000227,2025-09-25 06:40:00,2025-09-25 06:40:01,small
291057,30,circ_ods_circgf_incr_trans_range_420000_湖北_并行-1-20250924043742009,2025-09-24 04:37:43,2025-09-24 04:58:19,medium
291274,61,circ_ods_circgf_acc_510000_四川_并行-3-20250924063539070,2025-09-24 06:35:40,2025-09-24 07:09:51,large
290406,1,商版B集群活跃master、worker数统计-2-20250923203000678,2025-09-23 20:30:01,2025-09-23 20:30:14,small
292848,33,circ_ods_circgf_claim_350200_厦门_多批次_并行-1-20250924163412276,2025-09-24 16:34:13,2025-09-24 16:34:23,large
291472,19,circ_circgf_circgf_end_updte_360000_江西-1-20250924080054490,2025-09-24 08:00:55,2025-09-24 08:08:49,medium
290426,1,商版B集群活跃master、worker数统计-2-20250923224000840,2025-09-23 22:40:01,2025-09-23 22:40:04,small
291321,33,circ_ods_circgf_cont_dx_630000_青海_并行-1-20250924071050301,2025-09-24 07:10:51,2025-09-24 07:20:42,large
291430,1,circ_ods_circgf_reinsure_610000_陕西-1-20250924075423459,2025-09-24 07:54:24,2025-09-24 07:54:25,small
291036,30,circ_ods_circgf_incr_trans_range_460000_海南_并行-1-20250924043741515,2025-09-24 04:37:42,2025-09-24 04:53:22,medium
292754,21,circ_ods_circgf_incr_cmds_370200_青岛_多批次_并行-1-20250924161834880,2025-09-24 16:18:36,2025-09-24 16:24:22,medium
294211,15,circ_circgf_circgf_end_36_650000_新疆-1-20250925082957586,2025-09-25 08:29:58,2025-09-25 08:32:17,medium
292847,19,circ_ods_circgf_cs_450000_广西_多批次_并行-1-20250924163406012,2025-09-24 16:34:06,2025-09-24 16:38:03,medium
290665,13,east_eastjt_ods_return_510000_四川-1-20250924030654577,2025-09-24 03:06:55,2025-09-24 03:09:21,medium
292912,42,circ_circ_gf_his_del-1-20250924164009308,2025-09-24 16:40:10,2025-09-24 16:40:17,large
290592,20,east_ods_eastjt_incr_trans_range_430000_湖南-1-20250924025001475,2025-09-24 02:50:02,2025-09-24 03:01:34,medium
291265,61,circ_ods_circgf_agent_640000_宁夏_并行-2-20250924061718457,2025-09-24 06:17:19,2025-09-24 06:50:33,large
294406,2,大病四级月报总调度_350000_福建-1-20250925140000997,2025-09-25 14:00:01,2025-09-25 14:01:03,small
291732,15,east_ods_eastjt_incr_cmds_440000_广东-1-20250924111611816,2025-09-24 11:16:12,2025-09-24 11:21:17,medium
293428,38,east_ods_eastjt_agent_320000_江苏-1-20250925031035069,2025-09-25 03:10:35,2025-09-25 03:18:35,large
294425,3,大病四级月报总调度_410000_河南-1-20250925140001147,2025-09-25 14:00:02,2025-09-25 14:02:04,small
293613,19,east_eastjt_eastjt_end_updte_130000_河北-1-20250925040551520,2025-09-25 04:05:52,2025-09-25 04:12:30,medium
292084,15,east_eastjt_eastjt_end_36_460000_海南-1-20250924130951344,2025-09-24 13:09:52,2025-09-24 13:10:38,medium
291990,1,east_ods_eastjt_reinsure_150000_内蒙-1-20250924113805523,2025-09-24 11:38:06,2025-09-24 11:38:06,small
292734,21,circ_ods_circgf_incr_cmds_150000_内蒙_多批次_并行-1-20250924161829975,2025-09-24 16:18:31,2025-09-24 16:26:21,medium
294059,33,circ_ods_circgf_cont_dx_350000_福建_并行-1-20250925072350260,2025-09-25 07:23:51,2025-09-25 07:35:40,large
294133,23,circ_ods_circgf_cont_v8_530000_云南_并行-2-20250925075451627,2025-09-25 07:54:52,2025-09-25 08:04:20,medium
291291,61,circ_ods_circgf_acc_320000_江苏_并行-3-20250924064129076,2025-09-24 06:41:29,2025-09-24 07:39:59,large
293515,21,east_ods_eastjt_cs_460000_海南-1-20250925034438321,2025-09-25 03:44:39,2025-09-25 03:49:03,medium
291949,38,east_ods_eastjt_acc_130000_河北-2-20250924112817539,2025-09-24 11:28:18,2025-09-24 11:37:35,large
294297,3,CIRC_PI【交易表_数据加工_stage1】(230000_黑龙江)-1-20250925100140346,2025-09-25 10:01:41,2025-09-25 10:04:30,small
291815,34,east_ods_eastjt_cont_jt_230000_黑龙江-1-20250924112324472,2025-09-24 11:23:25,2025-09-24 11:23:33,large
292412,1,商版B集群活跃master、worker数统计-2-20250924144000164,2025-09-24 14:40:00,2025-09-24 14:40:04,small
293942,57,circ_ods_circgf_cont_other_440000_广东_并行-1-20250925060147932,2025-09-25 06:01:49,2025-09-25 06:21:55,large
293862,21,circ_ods_circgf_cs_140000_山西_并行-1-20250925051825691,2025-09-25 05:18:26,2025-09-25 05:33:50,medium
291886,26,east_ods_eastjt_agent_510000_四川-1-20250924112356985,2025-09-24 11:23:57,2025-09-24 11:24:06,medium
292841,26,circ_ods_circgf_agent_850000_西藏_多批次_并行-9-20250924163347257,2025-09-24 16:33:47,2025-09-24 16:33:54,medium
291979,19,east_eastjt_eastjt_end_updte_330200_宁波-1-20250924113714960,2025-09-24 11:37:15,2025-09-24 11:42:32,medium
293668,15,east_eastjt_eastjt_end_36_310000_上海-1-20250925042753455,2025-09-25 04:27:53,2025-09-25 04:28:40,medium
293170,1,商版B集群活跃master、worker数统计-2-20250925020000403,2025-09-25 02:00:00,2025-09-25 02:00:05,small
291712,20,east_ods_eastjt_incr_trans_range_630000_青海-1-20250924111121788,2025-09-24 11:11:23,2025-09-24 11:15:02,medium
290789,45,east_ods_eastjt_claim_610000_陕西-1-20250924033438233,2025-09-24 03:34:38,2025-09-24 03:46:40,large
294444,8,cis_proc_item_data_mrep_X_460000_海南-1-20250925140001758,2025-09-25 14:00:02,2025-09-25 14:00:31,small
291887,33,east_ods_eastjt_claim_660000_重庆-1-20250924112357882,2025-09-24 11:23:59,2025-09-24 11:24:06,large
290872,1,检测下线违规定时任务-2-20250924040000131,2025-09-24 04:00:00,2025-09-24 04:00:01,small
294203,19,circ_circgf_circgf_end_updte_330000_浙江-1-20250925081854718,2025-09-25 08:18:55,2025-09-25 08:22:38,medium
294098,1,商版B集群活跃master、worker数统计-2-20250925074000423,2025-09-25 07:40:00,2025-09-25 07:40:06,small
290636,15,east_ods_eastjt_incr_cmds_420000_湖北-1-20250924030223630,2025-09-24 03:02:25,2025-09-24 03:06:50,medium
290675,13,east_eastjt_ods_return_520000_贵州-1-20250924030655092,2025-09-24 03:06:55,2025-09-24 03:09:25,medium
292068,15,east_eastjt_eastjt_end_36_350000_福建-1-20250924130950950,2025-09-24 13:09:52,2025-09-24 13:10:42,medium
293656,1,商版B集群活跃master、worker数统计-2-20250925042000746,2025-09-25 04:20:01,2025-09-25 04:20:05,small
294335,28,CIRC_PI【所有模块(36)_数据加工】(420000_湖北)-1-20250925100601990,2025-09-25 10:06:02,2025-09-25 10:17:55,medium
